2024-12-20 15:29:58,090 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-12-20 15:30:46,025 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/changeCourseServ-6910b402.js,,2024-12-20 15:30:46,0.007
2024-12-20 15:30:46,025 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/SelectCourseTable-ffd81468.css,,2024-12-20 15:30:46,0.007
2024-12-20 15:30:46,026 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/studentServ-314d1e09.js,,2024-12-20 15:30:46,0.008
2024-12-20 15:30:46,026 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/SelectCourseTable-56fbb484.js,,2024-12-20 15:30:46,0.008
2024-12-20 15:30:46,195 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-12-20 15:30:46,0.148
2024-12-20 15:30:46,467 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/TaskTable-04545daf.css,,2024-12-20 15:30:46,0.018
2024-12-20 15:30:46,469 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/TaskTable-45382c77.js,,2024-12-20 15:30:46,0.02
2024-12-20 15:30:46,469 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /js/taskSubmitServ-ac9ac369.js,,2024-12-20 15:30:46,0.02
2024-12-20 15:30:46,469 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /css/progress-e77c418c.css,,2024-12-20 15:30:46,0.02
2024-12-20 15:30:46,948 [http-nio-22222-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-12-20 15:30:46,0.025
2024-12-20 15:30:47,507 [http-nio-22222-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/absence/list,2022030001,2024-12-20 15:30:47,0.027
2024-12-20 15:30:47,508 [http-nio-22222-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:47,0.028
2024-12-20 15:30:48,140 [http-nio-22222-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:48,0.021
2024-12-20 15:30:48,141 [http-nio-22222-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/dailyActivity/list,2022030001,2024-12-20 15:30:48,0.022
2024-12-20 15:30:48,476 [http-nio-22222-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:48,0.03
2024-12-20 15:30:48,482 [http-nio-22222-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/innovation/list,2022030001,2024-12-20 15:30:48,0.036
2024-12-20 15:30:48,778 [http-nio-22222-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/honor/list,2022030001,2024-12-20 15:30:48,0.019
2024-12-20 15:30:48,781 [http-nio-22222-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:48,0.022
2024-12-20 15:30:49,128 [http-nio-22222-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,2022030001,2024-12-20 15:30:49,0.015
